t_ms,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,v_h_ms,v_v_down_ms,v_tot_ms,v_forward_ms,v_side_ms,v_h_u,v_v_u,v_tot_u,v_forward_u,v_side_u,yaw_deg,pitch_deg,fwd_len_h,band,state,underwater
1756424183023,902.492,-180.162,53.257,2.921,8.019,-2.688,8.53,2.69,8.95,8.53,0.1,336.0,105.8,352.3,336.0,2.88,69.50,0.000,1,forward,glide_fwd,false
1756424183074,902.617,-179.828,53.148,2.786,7.597,-2.531,8.09,2.53,8.48,8.09,0.1,318.6,99.7,333.8,318.6,2.03,69.50,0.000,1,neutral,glide_fwd,false
1756424183124,902.874,-179.108,52.841,3.475,9.587,-3.594,10.20,3.59,10.81,10.20,0.1,401.5,141.5,425.7,401.4,4.08,69.50,0.000,1,forward,glide_fwd,false
1756424183175,902.997,-178.779,52.713,3.159,8.655,-3.270,9.21,3.27,9.78,9.21,0.1,362.7,128.7,384.9,362.7,2.86,69.50,0.000,1,forward,glide_fwd,false
1756424183226,903.120,-178.450,52.586,2.940,8.008,-3.045,8.53,3.05,9.06,8.53,0.1,335.9,119.9,356.6,335.9,2.00,69.50,0.000,1,forward,glide_fwd,false
1756424183276,903.365,-177.793,52.331,3.516,9.505,-3.644,10.13,3.64,10.77,10.13,0.0,399.0,143.5,424.0,399.0,1.40,69.50,0.000,1,forward,glide_fwd,false
1756424183327,903.489,-177.464,52.203,3.195,8.601,-3.306,9.18,3.31,9.75,9.17,0.0,361.2,130.2,384.0,361.2,1.55,69.38,0.000,1,forward,glide_fwd,false
1756424183377,903.613,-177.136,52.076,2.974,7.968,-3.070,8.50,3.07,9.04,8.50,0.1,334.8,120.9,356.0,334.8,2.31,69.14,0.000,0.99999994,forward,glide_fwd,false
1756424183428,903.748,-176.759,51.853,2.883,7.816,-3.472,8.33,3.47,9.03,8.33,0.1,328.0,136.7,355.3,327.9,4.92,68.90,0.000,1,neutral,glide_fwd,false
1756424183479,903.997,-176.121,51.555,3.488,9.247,-4.192,9.88,4.19,10.73,9.88,0.1,389.1,165.0,422.6,389.1,4.57,68.66,0.000,1,unknown,glide_fwd,false
1756424183529,904.122,-175.802,51.406,3.181,8.365,-3.818,8.95,3.82,9.73,8.95,0.1,352.3,150.3,383.0,352.3,3.20,68.66,0.000,0.99999994,forward,glide_fwd,false
1756424183580,904.247,-175.480,51.264,2.969,7.764,-3.517,8.31,3.52,9.03,8.31,0.1,327.3,138.5,355.3,327.2,2.36,68.66,0.000,0.99999994,neutral,glide_fwd,false
1756424183631,904.372,-175.159,51.121,2.821,7.336,-3.305,7.86,3.30,8.53,7.86,0.1,309.4,130.1,335.7,309.4,4.24,68.18,0.000,0.99999994,neutral,glide_fwd,false
1756424183681,904.628,-174.523,50.825,3.491,8.910,-4.071,9.57,4.07,10.40,9.57,0.1,376.8,160.3,409.4,376.7,3.61,68.06,0.000,1,unknown,glide_fwd,false
1756424183732,904.777,-174.130,50.616,3.331,8.564,-4.091,9.19,4.09,10.06,9.19,0.2,361.8,161.1,396.0,361.7,8.89,67.34,0.000,1,unknown,glide_fwd,false
1756424183782,904.911,-173.815,50.466,3.122,7.862,-3.756,8.46,3.76,9.26,8.45,0.3,333.0,147.9,364.4,332.9,10.69,66.50,0.000,1,forward,glide_fwd,false
1756424183833,905.049,-173.503,50.316,3.009,7.357,-3.517,7.95,3.52,8.69,7.94,0.3,312.9,138.5,342.2,312.7,11.42,65.66,0.000,1,neutral,glide_fwd,false
1756424183883,905.331,-172.880,50.016,3.777,8.845,-4.240,9.62,4.24,10.51,9.62,0.2,378.7,166.9,413.8,378.6,8.01,65.66,0.000,1,unknown,glide_fwd,false
1756424183934,905.472,-172.568,49.866,3.480,8.040,-3.858,8.76,3.86,9.57,8.76,0.1,344.9,151.9,376.9,344.9,5.61,65.66,0.000,1,forward,glide_fwd,false
1756424183985,905.614,-172.251,49.729,3.276,7.509,-3.514,8.19,3.51,8.91,8.19,0.1,322.5,138.3,351.0,322.5,4.32,65.66,0.000,1,neutral,glide_fwd,false
1756424184035,905.757,-171.934,49.592,3.140,7.134,-3.272,7.79,3.27,8.45,7.79,0.1,306.9,128.8,332.8,306.9,3.11,65.66,0.000,1,neutral,glide_fwd,false
1756424184086,906.042,-171.303,49.314,3.890,8.741,-3.940,9.57,3.94,10.35,9.57,0.1,376.7,155.1,407.4,376.7,2.27,65.66,0.000,1,forward,glide_fwd,false
1756424184136,906.184,-170.988,49.171,3.566,7.983,-3.605,8.74,3.61,9.46,8.74,0.0,344.2,141.9,372.3,344.2,1.58,65.66,0.000,1,forward,glide_fwd,false
1756424184187,906.325,-170.676,49.024,3.336,7.444,-3.394,8.16,3.39,8.83,8.16,0.0,321.1,133.6,347.8,321.1,1.11,65.66,0.000,1,neutral,glide_fwd,false
1756424184238,906.608,-170.048,48.735,4.013,8.930,-4.093,9.79,4.09,10.61,9.79,0.0,385.4,161.1,417.8,385.4,0.94,65.66,0.000,1,unknown,glide_fwd,false
1756424184288,906.752,-169.731,48.601,3.659,8.130,-3.655,8.92,3.65,9.64,8.92,0.0,351.0,143.9,379.4,351.0,0.66,65.66,0.000,1,forward,glide_fwd,false
1756424184339,906.896,-169.413,48.468,3.416,7.581,-3.353,8.31,3.35,8.97,8.31,0.0,327.4,132.0,353.0,327.4,0.46,65.66,0.000,1,neutral,glide_fwd,false
1756424184389,907.039,-169.095,48.334,3.244,7.192,-3.139,7.89,3.14,8.49,7.89,0.0,310.6,123.6,334.3,310.6,0.33,65.66,0.000,1,neutral,glide_fwd,false
1756424184440,907.327,-168.460,48.067,3.975,8.803,-3.781,9.66,3.78,10.37,9.66,0.0,380.3,148.9,408.4,380.3,0.25,65.66,0.000,1,forward,glide_fwd,false
1756424184490,907.470,-168.142,47.933,3.634,8.044,-3.444,8.83,3.44,9.47,8.83,0.0,347.5,135.6,373.0,347.5,0.16,65.66,0.000,1,forward,glide_fwd,false
1756424184541,907.614,-167.825,47.798,3.395,7.514,-3.208,8.25,3.21,8.85,8.25,0.0,324.6,126.3,348.3,324.6,0.11,65.66,0.000,1,neutral,glide_fwd,false
1756424184592,907.757,-167.508,47.664,3.228,7.143,-3.043,7.84,3.04,8.41,7.84,0.0,308.6,119.8,331.0,308.6,0.08,65.66,0.000,1,neutral,glide_fwd,false
1756424184642,908.053,-166.813,47.292,4.007,9.107,-4.331,9.95,4.33,10.85,9.95,0.1,391.7,170.5,427.2,391.7,4.00,65.66,0.000,1,unknown,glide_fwd,false
1756424184693,908.194,-166.502,47.140,3.638,8.217,-3.934,8.99,3.93,9.81,8.99,0.1,353.8,154.9,386.2,353.8,2.80,65.66,0.000,1,forward,glide_fwd,false
1756424184743,908.334,-166.192,46.985,3.378,7.590,-3.668,8.31,3.67,9.08,8.31,0.0,327.1,144.4,357.5,327.1,1.95,65.66,0.000,1,neutral,glide_fwd,false
1756424184794,908.474,-165.882,46.831,3.197,7.151,-3.482,7.83,3.48,8.57,7.83,0.0,308.4,137.1,337.5,308.4,1.36,65.66,0.000,1,neutral,glide_fwd,false
1756424184845,908.754,-165.245,46.602,3.899,8.784,-3.795,9.61,3.80,10.33,9.61,0.1,378.4,149.4,406.8,378.4,2.64,65.66,0.000,1,forward,glide_fwd,false
1756424184895,908.905,-164.912,46.529,3.624,8.128,-3.094,8.90,3.09,9.42,8.90,0.0,350.4,121.8,370.9,350.4,1.12,65.78,0.000,1,forward,glide_fwd,false
1756424184946,909.053,-164.577,46.455,3.412,7.667,-2.603,8.39,2.60,8.79,8.39,-0.1,330.4,102.5,345.9,330.4,-4.20,66.74,0.000,1,neutral,glide_fwd,false
1756424184997,909.198,-164.241,46.380,3.245,7.361,-2.263,8.04,2.26,8.36,8.04,-0.1,316.7,89.1,329.0,316.6,-5.59,67.22,0.000,1,neutral,glide_fwd,false
1756424185047,909.480,-163.566,46.231,3.948,9.154,-2.469,9.97,2.47,10.27,9.97,-0.1,392.5,97.2,404.3,392.5,-4.58,67.34,0.000,0.99999994,forward,glide_fwd,false
1756424185098,909.620,-163.228,46.156,3.595,8.413,-2.172,9.15,2.17,9.40,9.15,-0.1,360.2,85.5,370.2,360.2,-3.77,67.46,0.000,1,forward,glide_fwd,false
1756424185148,909.761,-162.890,46.082,3.348,7.894,-1.963,8.57,1.96,8.80,8.57,-0.1,337.6,77.3,346.3,337.6,-2.62,67.46,0.000,1,forward,glide_fwd,false
1756424185199,910.056,-162.188,45.845,4.099,9.691,-2.775,10.52,2.77,10.88,10.52,-0.1,414.3,109.2,428.4,414.3,-2.77,67.46,0.000,1,forward,glide_fwd,false
1756424185249,910.193,-161.854,45.748,3.676,8.765,-2.518,9.50,2.52,9.83,9.50,-0.1,374.2,99.1,387.1,374.2,-5.32,68.06,0.000,1,forward,glide_fwd,false
1756424185300,910.325,-161.518,45.651,3.356,8.126,-2.338,8.79,2.34,9.10,8.79,-0.2,346.1,92.0,358.2,346.1,-6.64,68.66,0.000,1,forward,glide_fwd,false
1756424185351,910.455,-161.182,45.555,3.124,7.682,-2.210,8.29,2.21,8.58,8.29,-0.2,326.5,87.0,337.9,326.4,-9.27,69.50,0.000,1,neutral,glide_fwd,false
1756424185401,910.701,-160.504,45.362,3.648,9.400,-2.692,10.08,2.69,10.44,10.08,-0.3,397.0,106.0,410.9,396.8,-11.52,70.45,0.000,1,forward,glide_fwd,false
1756424185452,910.822,-160.164,45.266,3.267,8.592,-2.454,9.19,2.45,9.51,9.19,-0.2,361.9,96.6,374.6,361.8,-8.06,70.45,0.000,1,forward,glide_fwd,false
1756424185502,910.962,-159.781,45.125,3.117,8.285,-2.549,8.85,2.55,9.21,8.85,-0.2,348.5,100.3,362.7,348.4,-8.69,70.81,0.000,1,forward,glide_fwd,false
1756424185553,911.080,-159.443,45.019,2.879,7.804,-2.413,8.32,2.41,8.66,8.32,-0.2,327.5,95.0,341.0,327.4,-8.14,71.17,0.000,0.99999994,neutral,glide_fwd,false
1756424185604,911.311,-158.765,44.807,3.381,9.468,-2.942,10.05,2.94,10.47,10.05,-0.1,395.8,115.8,412.4,395.8,-5.71,71.17,0.000,0.99999994,forward,glide_fwd,false
1756424185654,911.425,-158.430,44.689,3.047,8.622,-2.763,9.14,2.76,9.55,9.14,-0.1,360.0,108.8,376.1,360.0,-4.00,71.17,0.000,0.99999994,forward,glide_fwd,false
1756424185705,911.545,-158.049,44.512,2.843,8.299,-2.983,8.77,2.98,9.27,8.77,-0.0,345.4,117.4,364.8,345.4,-0.48,71.17,0.000,0.99999994,forward,glide_fwd,false
1756424185755,911.661,-157.706,44.420,2.682,7.841,-2.635,8.29,2.64,8.70,8.29,-0.0,326.3,103.7,342.3,326.3,-0.34,71.17,0.000,0.99999994,neutral,glide_fwd,false
1756424185806,911.895,-157.021,44.236,3.261,9.546,-2.937,10.09,2.94,10.51,10.09,-0.0,397.2,115.6,413.6,397.2,-0.25,71.17,0.000,0.99999994,forward,glide_fwd,false
1756424185856,912.009,-156.678,44.143,2.963,8.719,-2.604,9.21,2.60,9.57,9.21,-0.1,362.5,102.5,376.8,362.5,-2.67,71.65,0.000,1,forward,glide_fwd,false
1756424185907,912.123,-156.335,44.051,2.750,8.139,-2.371,8.59,2.37,8.91,8.59,-0.0,338.2,93.4,350.9,338.2,-1.88,71.65,0.000,1,forward,glide_fwd,false
1756424185958,912.350,-155.651,43.856,3.271,9.758,-2.818,10.29,2.82,10.67,10.29,-0.0,405.2,111.0,420.1,405.2,-1.30,71.65,0.000,1,forward,glide_fwd,false
1756424186008,912.464,-155.309,43.758,2.960,8.853,-2.550,9.34,2.55,9.68,9.34,-0.0,367.5,100.4,381.0,367.5,-0.90,71.65,0.000,1,forward,glide_fwd,false
1756424186059,912.605,-154.926,43.649,2.911,8.474,-2.434,8.96,2.43,9.29,8.96,-0.1,352.8,95.8,365.6,352.8,-3.77,71.65,0.000,1,forward,glide_fwd,false
1756424186109,912.719,-154.581,43.564,2.717,7.980,-2.207,8.43,2.21,8.71,8.43,-0.1,331.9,86.9,343.1,331.9,-2.65,71.65,0.000,1,forward,glide_fwd,false
1756424186160,912.948,-153.891,43.394,3.261,9.682,-2.552,10.22,2.55,10.53,10.22,-0.0,402.2,100.5,414.6,402.2,-1.87,71.65,0.000,1,forward,glide_fwd,false
1756424186210,913.063,-153.545,43.310,2.961,8.823,-2.289,9.31,2.29,9.58,9.31,-0.0,366.4,90.1,377.3,366.4,-1.32,71.65,0.000,1,forward,glide_fwd,false
1756424186261,913.177,-153.200,43.225,2.753,8.225,-2.106,8.67,2.11,8.93,8.67,-0.0,341.5,82.9,351.4,341.5,-0.93,71.65,0.000,1,forward,glide_fwd,false
1756424186312,913.292,-152.855,43.140,2.606,7.805,-1.977,8.23,1.98,8.46,8.23,-0.0,324.0,77.9,333.2,324.0,-0.66,71.65,0.000,1,neutral,glide_fwd,false
1756424186362,913.563,-152.067,42.723,3.437,10.141,-3.860,10.71,3.86,11.38,10.71,-0.1,421.6,152.0,448.1,421.6,-2.73,71.65,0.000,1,forward,glide_fwd,false
1756424186413,913.673,-151.735,42.591,3.053,9.064,-3.484,9.56,3.48,10.18,9.56,-0.2,376.5,137.2,400.7,376.4,-8.84,72.73,0.000,0.99999994,forward,glide_fwd,false
1756424186463,913.773,-151.400,42.459,2.732,8.328,-3.219,8.77,3.22,9.34,8.76,-0.3,345.1,126.7,367.6,344.8,-13.29,74.05,0.000,1,forward,glide_fwd,false
1756424186514,913.866,-151.067,42.318,2.463,7.805,-3.091,8.18,3.09,8.75,8.17,-0.4,322.2,121.7,344.4,321.8,-15.51,75.24,0.000,1,neutral,glide_fwd,false
1756424186565,914.042,-150.354,41.907,2.767,9.692,-4.599,10.08,4.60,11.08,10.07,-0.4,396.8,181.1,436.2,396.5,-16.46,76.44,0.000,1,unknown,glide_fwd,false
1756424186615,914.124,-149.981,41.599,2.425,8.993,-5.041,9.31,5.04,10.59,9.30,-0.4,366.7,198.5,417.0,366.3,-17.47,77.64,0.000,0.99999994,unknown,glide_fwd,false
1756424186666,914.190,-149.672,41.401,2.088,8.133,-4.707,8.40,4.71,9.63,8.38,-0.5,330.6,185.3,379.0,329.9,-20.75,79.20,0.000,1,unknown,glide_fwd,false
1756424186716,914.247,-149.361,41.202,1.802,7.537,-4.476,7.75,4.48,8.95,7.73,-0.5,305.1,176.2,352.3,304.4,-20.42,80.39,0.000,0.99999994,unknown,glide_fwd,false
1756424186767,914.352,-148.738,40.803,1.882,8.968,-5.498,9.16,5.50,10.69,9.16,-0.4,360.8,216.5,420.7,360.5,-14.89,80.51,0.000,1,unknown,glide_fwd,false
1756424186818,914.404,-148.427,40.604,1.625,8.120,-5.029,8.28,5.03,9.69,8.28,-0.3,326.0,198.0,381.4,325.9,-10.42,80.51,0.000,1,unknown,glide_fwd,false
1756424186868,914.472,-148.088,40.497,1.540,7.699,-4.153,7.85,4.15,8.88,7.85,-0.3,309.1,163.5,349.7,308.9,-9.87,80.51,0.000,1,unknown,glide_fwd,false
1756424186919,914.591,-147.384,40.277,1.783,9.562,-4.216,9.73,4.22,10.60,9.73,-0.2,383.0,166.0,417.4,382.9,-7.18,80.51,0.000,1,unknown,glide_fwd,false
1756424186969,914.649,-147.033,40.164,1.597,8.775,-3.618,8.92,3.62,9.62,8.92,-0.1,351.1,142.4,378.9,351.1,-5.06,80.51,0.000,1,forward,glide_fwd,false
1756424187020,914.708,-146.682,40.050,1.466,8.225,-3.206,8.35,3.21,8.95,8.35,-0.1,328.9,126.2,352.3,328.9,-3.55,80.51,0.000,1,neutral,glide_fwd,false
1756424187071,914.767,-146.331,39.936,1.373,7.833,-2.919,7.95,2.92,8.47,7.95,-0.1,313.1,114.9,333.5,313.1,-2.50,80.51,0.000,1,neutral,glide_fwd,false
1756424187121,914.884,-145.630,39.708,1.657,9.643,-3.396,9.78,3.40,10.36,9.78,-0.0,385.2,133.7,407.8,385.2,-1.77,80.51,0.000,1,forward,glide_fwd,false
1756424187172,914.968,-145.241,39.504,1.658,9.055,-3.589,9.21,3.59,9.88,9.20,-0.1,362.4,141.3,389.0,362.4,-5.64,80.51,0.000,1,forward,glide_fwd,false
1756424187222,915.026,-144.894,39.381,1.505,8.399,-3.242,8.53,3.24,9.13,8.53,-0.1,335.9,127.6,359.4,335.9,-3.96,80.51,0.000,1,forward,glide_fwd,false
1756424187273,915.084,-144.546,39.258,1.398,7.941,-2.999,8.06,3.00,8.60,8.06,-0.1,317.5,118.1,338.7,317.4,-2.78,80.51,0.000,0.99999994,neutral,glide_fwd,false
1756424187323,915.201,-143.851,39.012,1.669,9.685,-3.560,9.83,3.56,10.45,9.83,-0.1,386.9,140.1,411.5,386.9,-1.98,80.51,0.000,0.99999994,forward,glide_fwd,false
1756424187374,915.259,-143.503,38.889,1.513,8.841,-3.222,8.97,3.22,9.53,8.97,-0.0,353.1,126.8,375.2,353.1,-1.39,80.51,0.000,0.99999994,forward,glide_fwd,false
1756424187425,915.317,-143.155,38.766,1.404,8.250,-2.985,8.37,2.98,8.88,8.37,-0.0,329.5,117.5,349.8,329.5,-0.99,80.51,0.000,0.99999994,neutral,glide_fwd,false
1756424187475,915.375,-142.810,38.637,1.325,7.822,-2.853,7.93,2.85,8.43,7.93,-0.0,312.3,112.3,331.9,312.3,-0.69,80.51,0.000,0.99999994,neutral,glide_fwd,false
1756424187526,915.489,-142.125,38.361,1.605,9.535,-3.632,9.67,3.63,10.33,9.67,-0.0,380.7,143.0,406.6,380.7,-0.48,80.51,0.000,0.99999994,forward,glide_fwd,false
1756424187577,915.551,-141.757,38.056,1.488,8.857,-4.351,8.98,4.35,9.98,8.98,-0.0,353.6,171.3,392.9,353.6,-0.33,80.51,0.000,0.99999994,unknown,glide_fwd,false
1756424187627,915.623,-141.297,37.750,1.470,8.928,-4.861,9.05,4.86,10.27,9.05,0.0,356.2,191.4,404.4,356.2,0.86,80.51,0.000,0.99999994,unknown,glide_fwd,false
1756424187678,915.732,-140.643,37.415,1.676,10.131,-5.390,10.27,5.39,11.60,10.27,0.0,404.3,212.2,456.6,404.3,0.64,80.51,0.000,0.99999994,unknown,glide_fwd,false
1756424187728,915.953,-140.372,37.283,2.488,8.695,-4.553,9.04,4.55,10.13,8.99,-1.0,356.0,179.3,398.6,353.8,-40.19,80.51,0.000,0.99999994,unknown,glide_fwd,false
1756424187779,916.175,-140.102,37.152,3.055,7.689,-3.967,8.27,3.97,9.18,8.06,-1.9,325.7,156.2,361.2,317.4,-73.40,81.35,0.000,0.99999994,neutral,glide_fwd,false
1756424187829,916.377,-139.820,37.015,3.337,7.057,-3.591,7.81,3.59,8.59,7.09,-3.3,307.3,141.4,338.3,279.3,-128.33,89.38,0.000,0.99999994,neutral,glide_fwd,false
1756424187880,916.701,-139.216,36.723,4.259,8.520,-4.244,9.53,4.24,10.43,7.96,-5.2,375.0,167.1,410.6,313.2,-206.25,96.80,0.000,1,unknown,glide_fwd,false
1756424187931,916.829,-138.899,36.573,3.737,7.844,-3.862,8.69,3.86,9.51,7.22,-4.8,342.1,152.0,374.3,284.2,-190.45,98.36,0.000,0.99999994,forward,glide_fwd,false
1756424187981,916.942,-138.559,36.497,3.288,7.507,-3.150,8.20,3.15,8.78,6.63,-4.8,322.7,124.0,345.7,261.1,-189.49,102.31,0.000,1,neutral,glide_fwd,false
1756424188032,916.854,-138.211,36.396,1.782,7.321,-2.808,7.53,2.81,8.04,6.43,-3.9,296.6,110.5,316.6,253.2,-154.48,107.70,0.000,1,neutral,glide_fwd,false
