t_ms,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,v_h_ms,v_v_down_ms,v_tot_ms,v_forward_ms,v_side_ms,v_h_u,v_v_u,v_tot_u,v_forward_u,v_side_u,yaw_deg,pitch_deg,fwd_len_h,band,state,underwater
1756423450858,831.554,-188.418,26.613,-4.774,-0.431,-2.577,4.79,2.58,5.44,-2.94,3.8,188.7,101.5,214.3,-115.6,149.18,57.39,0.000,0.99999994,unknown,glide_neutral,false
1756423450908,831.401,-188.149,26.384,-4.252,1.294,-3.163,4.44,3.16,5.45,-2.60,3.6,175.0,124.5,214.7,-102.4,141.90,37.27,0.000,1,unknown,glide_neutral,false
1756423450959,831.414,-188.002,26.270,-2.894,1.775,-2.893,3.39,2.89,4.46,-1.80,2.9,133.6,113.9,175.6,-70.8,113.35,26.49,0.000,1,unknown,glide_neutral,false
1756423451009,831.487,-187.864,26.155,-1.593,2.063,-2.704,2.61,2.70,3.76,-0.91,2.4,102.6,106.4,147.9,-35.8,96.17,17.27,0.000,0.99999994,back,glide_neutral,false
1756423451060,831.616,-187.742,26.041,-0.352,2.169,-2.572,2.20,2.57,3.38,0.09,2.2,86.5,101.2,133.2,3.6,86.45,11.64,0.000,0.99999994,unknown,glide_neutral,false
1756423451111,832.020,-187.552,25.811,2.145,2.643,-3.158,3.40,3.16,4.64,2.57,2.2,134.0,124.3,182.8,101.0,88.08,9.84,0.000,1,unknown,glide_neutral,false
1756423451161,832.276,-187.483,25.697,3.024,2.258,-2.890,3.77,2.89,4.75,3.37,1.7,148.6,113.8,187.2,132.5,67.25,9.84,0.000,1,unknown,glide_neutral,false
1756423451211,832.553,-187.424,25.582,3.769,1.935,-2.707,4.24,2.71,5.03,4.04,1.3,166.8,106.6,197.9,159.2,49.69,9.84,0.000,1,unknown,glide_neutral,false
1756423451262,832.840,-187.369,25.468,4.337,1.679,-2.574,4.65,2.57,5.32,4.56,0.9,183.1,101.3,209.3,179.5,35.93,9.84,0.000,1,unknown,glide_neutral,false
1756423451313,833.424,-187.268,25.239,6.500,1.773,-3.160,6.74,3.16,7.44,6.68,0.9,265.3,124.4,293.0,263.0,34.96,7.69,0.000,1,neutral,glide_neutral,false
1756423451363,833.720,-187.244,25.124,6.306,1.385,-2.891,6.46,2.89,7.07,6.20,1.8,254.2,113.8,278.5,243.9,71.42,-3.93,0.000,1,neutral,glide_neutral,false
1756423451414,834.015,-187.255,25.010,6.166,0.907,-2.703,6.23,2.70,6.79,5.79,2.3,245.4,106.4,267.4,228.1,90.47,-13.27,0.000,1,unknown,glide_neutral,false
1756423451464,834.598,-187.357,24.781,7.772,0.025,-3.250,7.77,3.25,8.42,7.48,2.1,306.0,128.0,331.7,294.3,83.57,-15.67,0.000,0.99999994,neutral,glide_neutral,false
1756423451515,834.887,-187.431,24.666,7.151,-0.418,-2.954,7.16,2.95,7.75,6.99,1.6,282.0,116.3,305.1,275.1,61.93,-16.03,0.000,1,neutral,glide_neutral,false
1756423451566,835.174,-187.510,24.551,6.704,-0.758,-2.745,6.75,2.74,7.28,6.65,1.1,265.6,108.1,286.8,261.8,44.74,-16.15,0.000,1,neutral,glide_neutral,false
1756423451616,835.435,-187.634,24.437,6.238,-1.267,-2.600,6.37,2.60,6.88,6.34,0.5,250.6,102.4,270.7,249.8,20.39,-16.15,0.000,1,neutral,glide_neutral,false
1756423451667,835.969,-188.033,24.208,7.535,-3.252,-3.178,8.21,3.18,8.80,8.14,-1.0,323.1,125.1,346.5,320.6,-40.47,-16.15,0.000,1,neutral,glide_neutral,false
1756423451718,836.241,-188.286,24.093,6.886,-3.779,-2.904,7.85,2.90,8.37,7.67,-1.7,309.2,114.3,329.7,301.8,-67.53,-16.15,0.000,1,neutral,glide_neutral,false
1756423451768,836.514,-188.557,23.979,6.440,-4.253,-2.712,7.72,2.71,8.18,7.37,-2.3,303.8,106.8,322.1,290.1,-90.31,-16.15,0.000,1,neutral,glide_neutral,false
1756423451819,836.788,-188.837,23.864,6.133,-4.633,-2.577,7.69,2.58,8.11,7.18,-2.7,302.6,101.5,319.2,282.6,-108.07,-16.15,0.000,1,neutral,glide_neutral,false
1756423451869,837.337,-189.404,23.635,7.544,-6.607,-3.162,10.03,3.16,10.51,9.08,-4.2,394.8,124.5,414.0,357.6,-167.24,-16.15,0.000,1,forward,glide_neutral,false
1756423451920,837.612,-189.689,23.521,6.908,-6.316,-2.892,9.36,2.89,9.80,8.39,-4.1,368.5,113.9,385.7,330.4,-163.20,-16.15,0.000,1,forward,glide_neutral,false
1756423451971,837.886,-189.975,23.406,6.463,-6.114,-2.704,8.90,2.70,9.30,7.91,-4.1,350.3,106.4,366.1,311.4,-160.43,-16.15,0.000,1,forward,glide_neutral,false
1756423452021,838.351,-190.410,23.445,7.282,-6.861,-1.664,10.01,1.66,10.14,8.90,-4.6,393.9,65.5,399.3,350.5,-179.73,-16.15,0.000,1,unknown,glide_neutral,false
1756423452072,838.576,-190.643,23.643,6.427,-6.180,0.013,8.92,0.00,8.92,7.89,-4.1,351.0,0.0,351.0,310.7,-163.34,-16.15,0.000,1,unknown,glide_neutral,false
1756423452123,838.858,-190.974,23.724,6.171,-6.288,0.486,8.81,0.00,8.81,7.68,-4.3,346.9,0.0,346.9,302.2,-170.21,-16.15,0.000,1,unknown,glide_neutral,false
1756423452173,839.108,-191.234,23.821,5.801,-5.943,0.918,8.31,0.00,8.31,7.23,-4.1,327.0,0.0,327.0,284.5,-161.24,-16.15,0.000,1,unknown,glide_neutral,false
1756423452224,839.462,-191.313,23.915,6.164,-4.626,1.196,7.71,0.00,7.71,7.21,-2.7,303.4,0.0,303.4,283.8,-107.45,-16.15,0.000,1,unknown,glide_neutral,false
1756423452274,839.462,-191.311,23.918,4.313,-3.227,0.859,5.39,0.00,5.39,5.04,-1.9,212.1,0.0,212.1,198.4,-74.80,-16.15,0.000,1,unknown,glide_neutral,false
1756423452325,839.462,-191.309,23.922,3.017,-2.247,0.623,3.76,0.00,3.76,3.52,-1.3,148.1,0.0,148.1,138.7,-51.94,-16.15,0.000,1,unknown,unknown,false
1756423452376,839.462,-191.308,23.924,2.111,-1.566,0.449,2.63,0.00,2.63,2.46,-0.9,103.5,0.0,103.5,97.0,-36.11,-16.15,0.000,1,unknown,unknown,false
1756423452426,839.462,-191.307,23.925,1.477,-1.094,0.319,1.84,0.00,1.84,1.72,-0.6,72.4,0.0,72.4,67.9,-25.20,-16.15,0.000,1,unknown,unknown,false
1756423452476,839.462,-191.307,23.925,1.034,-0.766,0.223,1.29,0.00,1.29,1.21,-0.4,50.7,0.0,50.7,47.5,-17.64,-16.15,0.000,1,unknown,unknown,false
1756423452527,839.462,-191.307,23.925,0.724,-0.536,0.156,0.90,0.00,0.90,0.84,-0.3,35.5,0.0,35.5,33.2,-12.35,-16.15,0.000,1,unknown,unknown,false
1756423452578,839.462,-191.307,23.925,0.507,-0.375,0.109,0.63,0.00,0.63,0.59,-0.2,24.8,0.0,24.8,23.3,-8.64,-16.15,0.000,1,stall/land,unknown,false
1756423452628,839.462,-191.307,23.925,0.355,-0.263,0.077,0.44,0.00,0.44,0.41,-0.2,17.4,0.0,17.4,16.3,-6.05,-16.15,0.000,1,stall/land,unknown,false
1756423452679,839.462,-191.307,23.925,0.248,-0.184,0.054,0.31,0.00,0.31,0.29,-0.1,12.2,0.0,12.2,11.4,-4.23,-16.15,0.000,1,stall/land,unknown,false
1756423452729,839.462,-191.307,23.925,0.174,-0.129,0.037,0.22,0.00,0.22,0.20,-0.1,8.5,0.0,8.5,8.0,-2.96,-16.15,0.000,1,stall/land,unknown,false
1756423452780,839.462,-191.307,23.925,0.122,-0.090,0.026,0.15,0.00,0.15,0.14,-0.1,6.0,0.0,6.0,5.6,-2.07,-16.15,0.000,1,stall/land,unknown,false
1756423452830,839.462,-191.307,23.925,0.085,-0.063,0.018,0.11,0.00,0.11,0.10,-0.0,4.2,0.0,4.2,3.9,-1.45,-16.15,0.000,1,stall/land,unknown,false
1756423452881,839.462,-191.307,23.925,0.060,-0.044,0.013,0.07,0.00,0.07,0.07,-0.0,2.9,0.0,2.9,2.7,-1.02,-16.15,0.000,1,stall/land,grounded,false
1756423452932,839.462,-191.307,23.925,0.042,-0.031,0.009,0.05,0.00,0.05,0.05,-0.0,2.0,0.0,2.0,1.9,-0.71,-16.15,0.000,1,stall/land,grounded,false
1756423452982,839.462,-191.307,23.925,0.029,-0.022,0.006,0.04,0.00,0.04,0.03,-0.0,1.4,0.0,1.4,1.3,-0.50,-16.15,0.000,1,stall/land,grounded,false
1756423453033,839.462,-191.307,23.925,0.020,-0.015,0.004,0.03,0.00,0.03,0.02,-0.0,1.0,0.0,1.0,0.9,-0.35,-16.15,0.000,1,stall/land,grounded,false
