t_ms,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,v_h_ms,v_v_down_ms,v_tot_ms,v_forward_ms,v_side_ms,v_h_u,v_v_u,v_tot_u,v_forward_u,v_side_u,yaw_deg,pitch_deg,fwd_len_h,band,state,underwater
1756424124167,843.102,-212.708,61.781,1.491,1.451,-2.951,2.08,2.95,3.61,2.08,0.1,81.9,116.2,142.2,81.9,3.43,41.83,0.000,1,unknown,glide_back,false
1756424124217,843.162,-212.654,61.667,1.403,1.338,-2.745,1.94,2.75,3.36,1.94,0.1,76.3,108.1,132.3,76.3,2.41,41.83,0.000,1,unknown,glide_back,false
1756424124268,843.223,-212.600,61.552,1.341,1.258,-2.601,1.84,2.60,3.19,1.84,0.0,72.4,102.4,125.4,72.4,1.70,41.83,0.000,1,unknown,glide_back,false
1756424124319,843.344,-212.491,61.323,1.658,1.523,-3.179,2.25,3.18,3.90,2.25,0.0,88.6,125.2,153.4,88.6,1.89,41.35,0.000,1,unknown,glide_back,false
1756424124369,843.405,-212.438,61.209,1.524,1.383,-2.905,2.06,2.91,3.56,2.04,0.3,81.0,114.4,140.2,80.3,10.67,34.65,0.000,1,unknown,glide_back,false
1756424124420,843.473,-212.394,61.094,1.466,1.231,-2.712,1.91,2.71,3.32,1.82,0.6,75.4,106.8,130.7,71.8,22.78,22.43,0.000,1,unknown,glide_back,false
1756424124471,843.545,-212.360,60.980,1.457,1.063,-2.576,1.80,2.58,3.15,1.65,0.7,71.0,101.4,123.8,64.9,28.72,12.25,0.000,0.99999994,unknown,glide_back,false
1756424124521,843.700,-212.314,60.751,1.936,1.015,-3.163,2.19,3.16,3.85,2.05,0.7,86.1,124.5,151.4,80.9,29.37,7.70,0.000,0.99999994,unknown,glide_back,false
1756424124572,843.779,-212.301,60.636,1.828,0.786,-2.894,1.99,2.89,3.51,1.89,0.6,78.3,113.9,138.3,74.5,24.31,5.18,0.000,0.99999994,unknown,glide_back,false
1756424124622,843.860,-212.292,60.522,1.757,0.608,-2.705,1.86,2.70,3.28,1.78,0.5,73.2,106.5,129.2,70.0,21.41,2.07,0.000,1,unknown,glide_back,false
1756424124673,843.941,-212.287,60.407,1.710,0.455,-2.573,1.77,2.57,3.12,1.68,0.6,69.7,101.3,122.9,66.2,21.78,-3.32,0.000,1,unknown,glide_back,false
1756424124723,844.103,-212.292,60.178,2.158,0.289,-3.159,2.18,3.16,3.84,2.12,0.5,85.7,124.4,151.1,83.6,18.75,-5.00,0.000,1,unknown,glide_back,false
1756424124774,844.184,-212.297,60.063,1.991,0.168,-2.891,2.00,2.89,3.51,1.97,0.3,78.6,113.8,138.3,77.5,13.41,-5.00,0.000,1,unknown,glide_back,false
1756424124825,844.265,-212.304,59.949,1.874,0.080,-2.703,1.88,2.70,3.29,1.87,0.2,73.8,106.4,129.5,73.5,6.95,-2.96,0.000,0.99999994,unknown,glide_back,false
1756424124875,844.346,-212.309,59.834,1.792,0.023,-2.571,1.79,2.57,3.13,1.78,-0.2,70.6,101.2,123.4,70.0,-8.71,7.82,0.000,1,unknown,glide_back,false
1756424124926,844.504,-212.286,59.605,2.193,0.157,-3.158,2.20,3.16,3.85,2.09,-0.7,86.6,124.3,151.5,82.3,-26.71,22.07,0.000,1,unknown,glide_back,false
1756424124976,844.579,-212.257,59.491,1.980,0.278,-2.890,2.00,2.89,3.51,1.81,-0.9,78.7,113.8,138.4,71.2,-33.56,33.21,0.000,1,unknown,glide_back,false
1756424125027,844.649,-212.217,59.376,1.797,0.431,-2.702,1.85,2.70,3.27,1.62,-0.9,72.8,106.4,128.9,63.6,-35.35,42.55,0.000,1,unknown,glide_back,false
1756424125078,844.771,-212.113,59.147,1.981,0.918,-3.249,2.18,3.25,3.91,1.98,-0.9,86.0,127.9,154.1,77.9,-36.48,49.97,0.000,1,unknown,glide_back,false
1756424125128,844.821,-212.051,59.032,1.688,1.013,-2.954,1.97,2.95,3.55,1.74,-0.9,77.5,116.3,139.8,68.7,-35.94,58.60,0.000,1,unknown,glide_back,false
1756424125179,844.863,-211.982,58.918,1.431,1.115,-2.747,1.81,2.75,3.29,1.58,-0.9,71.4,108.2,129.6,62.1,-35.34,67.58,0.000,1,unknown,glide_back,false
1756424125229,844.898,-211.910,58.803,1.207,1.212,-2.602,1.71,2.60,3.11,1.46,-0.9,67.3,102.4,122.6,57.6,-34.89,76.32,0.000,1,unknown,glide_back,false
1756424125280,844.936,-211.754,58.574,1.072,1.771,-3.180,2.07,3.18,3.79,1.83,-1.0,81.5,125.2,149.4,72.0,-38.18,86.74,0.000,1,unknown,glide_back,false
1756424125330,844.939,-211.674,58.460,0.766,1.715,-2.905,1.88,2.90,3.46,1.53,-1.1,73.9,114.4,136.2,60.2,-42.97,101.47,0.000,1,unknown,glide_back,false
1756424125381,844.924,-211.596,58.345,0.447,1.662,-2.713,1.72,2.71,3.21,1.17,-1.3,67.8,106.8,126.5,46.0,-49.76,122.19,0.000,1,unknown,glide_back,false
1756424125432,844.889,-211.527,58.231,0.103,1.572,-2.578,1.58,2.58,3.02,0.69,-1.4,62.0,101.5,119.0,27.1,-55.79,150.34,0.000,1,unknown,glide_back,false
1756424125482,844.768,-211.437,58.002,-0.640,1.631,-3.160,1.75,3.16,3.61,0.91,-1.5,69.0,124.4,142.3,35.7,-59.01,170.22,0.000,1,unknown,glide_back,false
1756424125533,844.693,-211.422,57.887,-0.891,1.234,-2.891,1.52,2.89,3.27,0.80,-1.3,59.9,113.8,128.6,31.3,-51.11,-175.65,0.000,0.99999994,unknown,glide_back,false
1756424125584,844.616,-211.421,57.772,-1.086,0.867,-2.703,1.39,2.70,3.04,0.79,-1.1,54.7,106.4,119.6,31.2,-44.90,-163.43,0.000,0.99999994,unknown,glide_back,false
1756424125634,844.539,-211.437,57.658,-1.215,0.515,-2.570,1.32,2.57,2.89,0.73,-1.1,52.0,101.2,113.8,28.6,-43.36,-146.43,0.000,1,unknown,glide_back,false
1756424125685,844.403,-211.515,57.429,-1.654,-0.103,-3.158,1.66,3.16,3.57,1.20,-1.1,65.2,124.3,140.4,47.1,-45.15,-132.65,0.000,1,unknown,glide_back,false
1756424125735,844.345,-211.569,57.314,-1.504,-0.394,-2.890,1.55,2.89,3.28,1.29,-0.9,61.2,113.8,129.2,50.8,-34.09,-131.46,0.000,1,unknown,glide_back,false
1756424125786,844.288,-211.626,57.200,-1.391,-0.613,-2.702,1.52,2.70,3.10,1.50,-0.2,59.9,106.4,122.1,59.2,-8.84,-147.74,0.000,1,unknown,glide_back,false
1756424125837,844.152,-211.679,56.971,-1.781,-0.745,-3.250,1.93,3.25,3.78,1.33,1.4,76.0,128.0,148.8,52.6,54.92,156.45,0.000,1,unknown,glide_back,false
1756424125887,844.110,-211.652,56.856,-1.495,-0.358,-2.955,1.54,2.95,3.33,-0.58,1.4,60.5,116.3,131.1,-23.0,55.98,81.11,0.000,0.99999994,unknown,glide_back,false
1756424125938,844.111,-211.614,56.742,-1.039,-0.025,-2.748,1.04,2.75,2.94,-1.01,0.2,40.9,108.2,115.7,-39.9,9.05,14.16,0.000,1,unknown,glide_back,false
1756424125988,844.148,-211.596,56.627,-0.511,0.088,-2.603,0.52,2.60,2.65,-0.50,-0.1,20.4,102.5,104.5,-19.7,-5.24,-24.64,0.000,1,unknown,glide_back,false
1756424126039,844.258,-211.641,56.398,0.295,-0.202,-3.181,0.36,3.18,3.20,0.35,0.1,14.1,125.2,126.0,13.8,2.49,-44.64,0.000,1,unknown,glide_back,false
1756424126089,844.310,-211.691,56.283,0.520,-0.442,-2.906,0.68,2.91,2.99,0.66,0.2,26.9,114.4,117.5,26.1,6.33,-53.98,0.000,1,unknown,glide_back,false
1756424126140,844.360,-211.751,56.169,0.658,-0.662,-2.714,0.93,2.71,2.87,0.92,0.2,36.7,106.8,113.0,36.2,6.14,-54.82,0.000,1,unknown,glide_back,false
1756424126191,844.408,-211.814,56.054,0.745,-0.839,-2.578,1.12,2.58,2.81,1.11,0.1,44.2,101.5,110.7,43.9,4.93,-54.82,0.000,1,unknown,glide_back,false
1756424126241,844.506,-211.942,55.825,1.106,-1.348,-3.167,1.74,3.17,3.61,1.74,-0.1,68.6,124.7,142.3,68.5,-4.29,-47.04,0.000,0.99999994,unknown,glide_back,false
1756424126292,844.570,-211.989,55.711,1.151,-1.220,-2.896,1.68,2.90,3.35,1.33,-1.0,66.0,114.0,131.8,52.5,-40.06,-9.31,0.000,1,unknown,glide_back,false
1756424126342,844.637,-211.996,55.596,1.202,-0.899,-2.707,1.50,2.71,3.10,-0.44,-1.4,59.1,106.6,121.9,-17.1,-56.56,70.09,0.000,0.99999994,unknown,glide_back,false
1756424126393,844.669,-211.971,55.482,1.035,-0.477,-2.574,1.14,2.57,2.82,-1.14,0.0,44.9,101.3,110.8,-44.9,0.85,156.33,0.000,1,unknown,glide_back,false
1756424126444,844.614,-211.945,55.253,0.400,-0.184,-3.143,0.44,3.14,3.17,-0.32,0.3,17.3,123.7,125.0,-12.5,12.05,-160.68,0.000,1,unknown,glide_back,false
1756424126495,844.555,-211.961,55.138,-0.072,-0.227,-2.880,0.24,2.88,2.89,0.16,0.2,9.4,113.4,113.8,6.2,7.03,-156.25,0.000,1,unknown,glide_back,false
1756424126545,844.487,-211.987,55.023,-0.452,-0.310,-2.695,0.55,2.70,2.75,0.54,0.1,21.6,106.1,108.3,21.2,4.01,-156.25,0.000,1,unknown,glide_back,false
1756424126596,844.341,-212.044,54.794,-1.183,-0.558,-3.246,1.31,3.25,3.50,1.30,0.1,51.5,127.8,137.8,51.2,5.54,-160.92,0.000,0.99999994,unknown,glide_back,false
1756424126646,844.263,-212.050,54.680,-1.287,-0.425,-2.951,1.36,2.95,3.25,1.09,0.8,53.4,116.2,127.9,42.9,31.78,161.72,0.000,1,unknown,glide_back,false
1756424126697,844.185,-212.042,54.565,-1.366,-0.249,-2.746,1.39,2.75,3.08,-0.30,1.4,54.7,108.1,121.1,-11.7,53.39,87.94,0.000,1,unknown,glide_back,false
1756424126747,844.155,-212.018,54.451,-1.132,-0.030,-2.602,1.13,2.60,2.84,-1.13,-0.1,44.6,102.4,111.7,-44.5,-2.08,-1.17,0.000,1,unknown,glide_back,false
1756424126798,844.168,-212.012,54.336,-0.715,0.014,-2.500,0.71,2.50,2.60,-0.36,-0.6,28.1,98.4,102.4,-14.3,-24.23,-60.57,0.000,0.99999994,unknown,glide_back,false
1756424126849,844.234,-212.068,54.107,-0.113,-0.325,-3.107,0.34,3.11,3.13,0.33,-0.1,13.6,122.3,123.1,13.1,-3.54,-93.98,0.000,1,unknown,glide_back,false
1756424126899,844.237,-212.131,53.993,-0.062,-0.599,-2.855,0.60,2.86,2.92,0.60,0.1,23.7,112.4,114.9,23.5,3.20,-103.68,0.000,1,unknown,glide_back,false
1756424126950,844.228,-212.203,53.878,-0.097,-0.845,-2.678,0.85,2.68,2.81,0.84,0.1,33.5,105.4,110.6,33.2,4.15,-103.68,0.000,1,unknown,glide_back,false
1756424127000,844.196,-212.356,53.649,-0.257,-1.502,-3.234,1.52,3.23,3.58,1.52,0.1,60.0,127.3,140.8,59.9,3.40,-102.97,0.000,0.99999994,unknown,glide_back,false
1756424127051,844.179,-212.435,53.534,-0.279,-1.518,-2.943,1.54,2.94,3.32,1.49,-0.4,60.8,115.9,130.8,58.5,-16.41,-84.76,0.000,0.99999994,unknown,glide_back,false
1756424127102,844.189,-212.511,53.420,-0.134,-1.512,-2.739,1.52,2.74,3.13,0.88,-1.2,59.8,107.9,123.3,34.5,-48.80,-40.33,0.000,1,unknown,glide_back,false
1756424127152,844.230,-212.564,53.305,0.148,-1.375,-2.597,1.38,2.60,2.94,-0.17,-1.4,54.4,102.2,115.8,-6.8,-54.02,13.33,0.000,0.99999994,unknown,glide_back,false
1756424127203,844.351,-212.586,53.076,0.819,-1.091,-3.176,1.36,3.18,3.46,-0.23,-1.3,53.7,125.0,136.1,-8.9,-52.96,46.50,0.000,1,unknown,glide_back,false
1756424127253,844.406,-212.549,52.962,0.898,-0.544,-2.902,1.05,2.90,3.09,0.13,-1.0,41.3,114.2,121.5,5.0,-41.03,51.89,0.000,1,unknown,glide_back,false
1756424127304,844.458,-212.497,52.847,0.938,-0.073,-2.711,0.94,2.71,2.87,0.52,-0.8,37.1,106.7,113.0,20.5,-30.84,51.89,0.000,1,unknown,glide_back,false
1756424127355,844.560,-212.376,52.618,1.260,0.663,-3.256,1.42,3.26,3.55,1.30,-0.6,56.1,128.2,139.9,51.1,-22.93,51.89,0.000,0.99999994,unknown,glide_back,false
1756424127405,844.610,-212.314,52.504,1.183,0.835,-2.959,1.45,2.96,3.29,1.40,-0.4,57.0,116.5,129.7,55.0,-15.10,50.57,0.000,1,unknown,glide_back,false
1756424127456,844.662,-212.251,52.389,1.131,0.955,-2.748,1.48,2.75,3.12,1.48,-0.1,58.3,108.2,122.9,58.1,-4.60,44.70,0.000,0.99999994,unknown,glide_back,false
1756424127506,844.717,-212.192,52.274,1.122,1.019,-2.604,1.52,2.60,3.01,1.52,-0.0,59.7,102.5,118.6,59.7,-1.20,43.39,0.000,1,unknown,glide_back,false
1756424127557,844.775,-212.135,52.160,1.127,1.052,-2.502,1.54,2.50,2.94,1.54,0.0,60.7,98.5,115.7,60.7,0.01,43.03,0.000,1,unknown,glide_back,false
1756424127607,844.892,-212.023,51.931,1.486,1.402,-3.111,2.04,3.11,3.72,2.04,0.0,80.4,122.5,146.5,80.4,0.45,43.03,0.000,1,unknown,glide_back,false
1756424127658,844.951,-211.967,51.816,1.391,1.311,-2.856,1.91,2.86,3.44,1.91,0.0,75.3,112.4,135.3,75.3,0.37,43.03,0.000,1,unknown,glide_back,false
1756424127709,845.011,-211.912,51.702,1.326,1.247,-2.678,1.82,2.68,3.24,1.82,0.1,71.7,105.4,127.5,71.6,3.55,40.39,0.000,1,unknown,glide_back,false
1756424127759,845.134,-211.805,51.473,1.658,1.503,-3.235,2.24,3.23,3.93,2.23,0.2,88.1,127.4,154.9,87.6,9.00,36.32,0.000,1,unknown,glide_back,false
1756424127810,845.198,-211.756,51.358,1.543,1.345,-2.944,2.05,2.94,3.59,2.04,0.2,80.6,115.9,141.2,80.3,6.85,36.20,0.000,1,unknown,glide_back,false
1756424127860,845.263,-211.707,51.244,1.467,1.230,-2.741,1.91,2.74,3.34,1.91,0.1,75.4,107.9,131.6,75.2,4.98,36.20,0.000,1,unknown,glide_back,false
1756424127911,845.329,-211.659,51.129,1.412,1.146,-2.594,1.82,2.59,3.17,1.82,0.1,71.6,102.1,124.7,71.5,3.56,36.20,0.000,1,unknown,glide_back,false
1756424127962,845.460,-211.563,50.900,1.765,1.372,-3.174,2.24,3.17,3.88,2.24,0.1,88.0,125.0,152.9,88.0,2.54,36.20,0.000,1,unknown,glide_back,false
1756424128012,845.525,-211.515,50.785,1.625,1.245,-2.901,2.05,2.90,3.55,2.05,0.0,80.6,114.2,139.8,80.6,1.78,36.20,0.000,1,unknown,glide_back,false
1756424128063,845.591,-211.467,50.671,1.528,1.153,-2.709,1.91,2.71,3.32,1.90,0.2,75.4,106.7,130.6,74.9,8.79,30.33,0.000,0.99999994,unknown,glide_back,false
1756424128114,845.658,-211.421,50.556,1.464,1.085,-2.577,1.82,2.58,3.16,1.45,1.1,71.8,101.4,124.3,57.0,43.53,-0.81,0.000,1,unknown,glide_back,false
1756424128164,845.802,-211.414,50.327,1.879,0.799,-3.162,2.04,3.16,3.76,0.97,1.8,80.4,124.5,148.2,38.1,70.77,-38.65,0.000,0.99999994,unknown,glide_back,false
1756424128215,845.868,-211.447,50.213,1.710,0.361,-2.893,1.75,2.89,3.38,0.61,1.6,68.8,113.9,133.1,24.0,64.49,-57.70,0.000,1,unknown,glide_back,false
1756424128265,845.922,-211.500,50.098,1.517,-0.057,-2.704,1.52,2.70,3.10,0.85,1.3,59.8,106.4,122.1,33.6,49.42,-57.93,0.000,1,unknown,glide_back,false
1756424128316,846.015,-211.627,49.869,1.614,-0.796,-3.253,1.80,3.25,3.72,1.53,1.0,70.9,128.1,146.4,60.1,37.46,-58.17,0.000,1,unknown,glide_back,false
1756424128366,846.054,-211.698,49.755,1.357,-0.976,-2.956,1.67,2.96,3.40,1.42,0.9,65.8,116.4,133.7,55.9,34.79,-67.64,0.000,1,unknown,glide_back,false
1756424128417,846.083,-211.773,49.640,1.122,-1.127,-2.749,1.59,2.75,3.18,1.34,0.9,62.6,108.2,125.0,52.8,33.71,-77.70,0.000,1,unknown,glide_back,false
1756424128468,846.106,-211.850,49.525,0.925,-1.246,-2.602,1.55,2.60,3.03,1.38,0.7,61.1,102.4,119.3,54.4,27.76,-80.45,0.000,1,unknown,glide_back,false
1756424128518,846.140,-212.008,49.296,0.845,-1.813,-3.181,2.00,3.18,3.76,1.93,0.5,78.7,125.2,147.9,75.9,20.95,-80.45,0.000,1,unknown,glide_back,false
1756424128569,846.154,-212.088,49.182,0.676,-1.743,-2.906,1.87,2.91,3.46,1.83,0.4,73.6,114.4,136.0,72.1,14.86,-80.45,0.000,1,unknown,glide_back,false
1756424128620,846.168,-212.168,49.067,0.555,-1.695,-2.713,1.78,2.71,3.25,1.76,0.3,70.2,106.8,127.8,69.4,10.48,-80.45,0.000,1,unknown,glide_back,false
1756424128670,846.181,-212.248,48.953,0.469,-1.662,-2.579,1.73,2.58,3.10,1.72,0.2,68.0,101.5,122.2,67.6,7.36,-80.45,0.000,1,unknown,glide_back,false
1756424128721,846.208,-212.409,48.724,0.489,-2.114,-3.164,2.17,3.16,3.84,2.17,0.1,85.4,124.6,151.1,85.3,5.17,-80.45,0.000,1,unknown,glide_back,false
1756424128771,846.222,-212.489,48.609,0.422,-1.955,-2.894,2.00,2.89,3.52,2.00,0.1,78.7,113.9,138.5,78.7,3.62,-80.45,0.000,1,unknown,glide_back,false
1756424128822,846.235,-212.569,48.495,0.376,-1.844,-2.705,1.88,2.71,3.30,1.88,0.0,74.1,106.5,129.7,74.1,1.30,-79.49,0.000,1,unknown,glide_back,false
1756424128872,846.249,-212.649,48.380,0.346,-1.766,-2.573,1.80,2.57,3.14,1.79,-0.2,70.8,101.3,123.6,70.4,-7.55,-72.79,0.000,0.99999994,unknown,glide_back,false
1756424128923,846.276,-212.790,48.278,0.402,-2.074,-2.408,2.11,2.41,3.20,2.01,-0.7,83.2,94.8,126.1,79.1,-25.67,-61.05,0.000,1,unknown,glide_back,false
1756424128974,846.317,-212.858,48.295,0.524,-1.855,-1.582,1.93,1.58,2.49,1.86,-0.5,75.9,62.3,98.2,73.1,-20.37,-58.65,0.000,1,unknown,glide_back,false
1756424129024,846.317,-212.858,48.297,0.365,-1.298,-1.096,1.35,1.10,1.74,1.30,-0.4,53.1,43.2,68.4,51.1,-14.31,-58.65,0.000,1,unknown,glide_back,false
1756424129075,846.316,-212.858,48.299,0.253,-0.907,-0.756,0.94,0.76,1.21,0.91,-0.3,37.1,29.8,47.6,35.7,-10.08,-58.65,0.000,1,unknown,glide_back,false
1756424129126,846.316,-212.858,48.300,0.175,-0.634,-0.521,0.66,0.52,0.84,0.63,-0.2,25.9,20.5,33.0,24.9,-7.10,-58.65,0.000,1,stall/land,glide_back,false
1756424129176,846.316,-212.858,48.300,0.123,-0.444,-0.365,0.46,0.36,0.59,0.44,-0.1,18.1,14.4,23.1,17.4,-4.97,-58.65,0.000,1,stall/land,glide_back,false
1756424129227,846.316,-212.858,48.300,0.086,-0.311,-0.255,0.32,0.26,0.41,0.31,-0.1,12.7,10.0,16.2,12.2,-3.48,-58.65,0.000,1,stall/land,glide_back,false
1756424129278,846.316,-212.858,48.300,0.060,-0.218,-0.179,0.23,0.18,0.29,0.22,-0.1,8.9,7.0,11.3,8.5,-2.44,-58.65,0.000,1,stall/land,glide_back,false
1756424129328,846.316,-212.858,48.300,0.042,-0.152,-0.125,0.16,0.13,0.20,0.15,-0.0,6.2,4.9,7.9,6.0,-1.70,-58.65,0.000,1,stall/land,glide_back,false
1756424129379,846.316,-212.858,48.300,0.029,-0.107,-0.088,0.11,0.09,0.14,0.11,-0.0,4.4,3.4,5.6,4.2,-1.19,-58.65,0.000,1,stall/land,glide_back,false
1756424129429,846.316,-212.858,48.300,0.021,-0.075,-0.061,0.08,0.06,0.10,0.07,-0.0,3.0,2.4,3.9,2.9,-0.84,-58.65,0.000,1,stall/land,grounded,false
1756424129480,846.316,-212.858,48.300,0.014,-0.052,-0.043,0.05,0.04,0.07,0.05,-0.0,2.1,1.7,2.7,2.1,-0.58,-58.65,0.000,1,stall/land,grounded,false
1756424129531,846.316,-212.858,48.300,0.010,-0.037,-0.030,0.04,0.03,0.05,0.04,-0.0,1.5,1.2,1.9,1.4,-0.41,-58.65,0.000,1,stall/land,grounded,false
1756424129581,846.316,-212.858,48.300,0.007,-0.026,-0.021,0.03,0.02,0.03,0.03,-0.0,1.0,0.8,1.3,1.0,-0.29,-58.65,0.000,1,stall/land,grounded,false
1756424129632,846.316,-212.858,48.300,0.005,-0.018,-0.015,0.02,0.01,0.02,0.02,-0.0,0.7,0.6,0.9,0.7,-0.20,-58.65,0.000,1,stall/land,grounded,false
1756424129682,846.316,-212.858,48.300,0.003,-0.013,-0.010,0.01,0.01,0.02,0.01,-0.0,0.5,0.4,0.7,0.5,-0.14,-58.65,0.000,1,stall/land,grounded,false
1756424129733,846.316,-212.858,48.300,0.002,-0.009,-0.007,0.01,0.01,0.01,0.01,-0.0,0.4,0.3,0.5,0.3,-0.10,-58.65,0.000,1,stall/land,grounded,false
1756424129783,846.316,-212.858,48.300,0.002,-0.006,-0.005,0.01,0.01,0.01,0.01,-0.0,0.3,0.2,0.3,0.2,-0.07,-58.65,0.000,1,stall/land,grounded,false
1756424129834,846.316,-212.858,48.300,0.001,-0.004,-0.004,0.00,0.00,0.01,0.00,-0.0,0.2,0.1,0.2,0.2,-0.05,-58.65,0.000,1,stall/land,grounded,false
1756424129885,846.316,-212.858,48.300,0.001,-0.003,-0.002,0.00,0.00,0.00,0.00,-0.0,0.1,0.1,0.2,0.1,-0.03,-58.65,0.000,1,stall/land,grounded,false
1756424129935,846.316,-212.858,48.300,0.001,-0.002,-0.002,0.00,0.00,0.00,0.00,-0.0,0.1,0.1,0.1,0.1,-0.02,-58.65,0.000,1,stall/land,grounded,false
1756424129986,846.316,-212.858,48.300,0.000,-0.001,-0.001,0.00,0.00,0.00,0.00,-0.0,0.1,0.0,0.1,0.1,-0.02,-58.65,0.000,1,stall/land,grounded,false
1756424130036,846.316,-212.858,48.300,0.000,-0.001,-0.001,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.1,0.0,-0.01,-58.65,0.000,1,stall/land,grounded,false
1756424130089,846.316,-212.858,48.300,0.000,-0.001,-0.001,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.01,-58.65,0.000,1,stall/land,grounded,false
1756424130141,846.316,-212.858,48.300,0.000,-0.001,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.01,-58.65,0.000,1,stall/land,grounded,false
1756424130192,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130242,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130293,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130343,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130394,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130445,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130495,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130546,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130596,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130647,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130698,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130748,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130799,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130849,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
1756424130900,846.316,-212.858,48.300,0.000,-0.000,-0.000,0.00,0.00,0.00,0.00,-0.0,0.0,0.0,0.0,0.0,-0.00,-58.65,0.000,1,stall/land,grounded,false
