t_ms,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,v_h_ms,v_v_down_ms,v_tot_ms,v_forward_ms,v_side_ms,v_h_u,v_v_u,v_tot_u,v_forward_u,v_side_u,yaw_deg,pitch_deg,fwd_len_h,band,state,underwater
1756424173868,904.366,-182.007,53.753,-1.992,-8.206,2.591,8.44,0.00,8.44,8.44,0.0,332.4,0.0,332.4,332.4,0.25,-103.68,0.000,0.99999994,unknown,unknown,false
1756424173918,904.196,-182.706,53.953,-2.403,-9.889,2.999,10.18,0.00,10.18,10.18,0.0,400.7,0.0,400.7,400.7,0.17,-103.68,0.000,0.99999994,unknown,unknown,false
1756424173969,904.112,-183.044,54.071,-2.180,-8.925,2.796,9.19,0.00,9.19,9.19,-0.0,361.7,0.0,361.7,361.7,-0.26,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174019,904.028,-183.384,54.189,-2.024,-8.266,2.657,8.51,0.00,8.51,8.51,-0.0,335.0,0.0,335.0,335.0,-0.44,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174070,903.948,-183.735,54.299,-1.893,-7.866,2.515,8.09,0.00,8.09,8.09,0.0,318.5,0.0,318.5,318.5,0.85,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174121,903.779,-184.428,54.520,-2.326,-9.615,3.069,9.89,0.00,9.89,9.89,0.0,389.5,0.0,389.5,389.5,0.57,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174171,903.695,-184.775,54.630,-2.129,-8.786,2.803,9.04,0.00,9.04,9.04,0.0,355.9,0.0,355.9,355.9,0.39,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174222,903.610,-185.121,54.740,-1.991,-8.205,2.616,8.44,0.00,8.44,8.44,0.0,332.4,0.0,332.4,332.4,0.27,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174272,903.526,-185.468,54.851,-1.894,-7.798,2.485,8.02,0.00,8.02,8.02,0.0,315.9,0.0,315.9,315.9,0.17,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174323,903.354,-186.175,55.034,-2.346,-9.651,2.827,9.93,0.00,9.93,9.93,0.0,391.0,0.0,391.0,391.0,0.16,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174374,903.268,-186.525,55.132,-2.147,-8.833,2.556,9.09,0.00,9.09,9.09,0.0,357.9,0.0,357.9,357.9,0.13,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174424,903.183,-186.876,55.229,-2.008,-8.259,2.367,8.50,0.00,8.50,8.50,0.0,334.6,0.0,334.6,334.6,0.11,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174475,903.099,-187.232,55.312,-1.903,-7.896,2.152,8.12,0.00,8.12,8.12,0.0,319.8,0.0,319.8,319.8,0.75,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174525,902.928,-187.937,55.490,-2.350,-9.707,2.558,9.99,0.00,9.99,9.99,0.0,393.2,0.0,393.2,393.2,0.52,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174576,902.844,-188.281,55.597,-2.139,-8.834,2.426,9.09,0.00,9.09,9.09,0.0,357.9,0.0,357.9,357.9,0.44,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174626,902.760,-188.629,55.703,-2.002,-8.261,2.330,8.50,0.00,8.50,8.50,0.0,334.7,0.0,334.7,334.7,0.35,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174677,902.675,-188.977,55.807,-1.904,-7.849,2.252,8.08,0.00,8.08,8.08,0.0,318.0,0.0,318.0,318.0,0.29,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174727,902.506,-189.674,56.015,-2.338,-9.626,2.805,9.91,0.00,9.91,9.91,0.0,390.0,0.0,390.0,390.0,0.23,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174778,902.421,-190.023,56.118,-2.140,-8.806,2.575,9.06,0.00,9.06,9.06,0.0,356.8,0.0,356.8,356.8,0.18,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174829,902.336,-190.372,56.221,-2.001,-8.230,2.412,8.47,0.00,8.47,8.47,0.0,333.5,0.0,333.5,333.5,0.13,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174879,902.150,-191.104,56.292,-2.502,-10.102,2.114,10.41,0.00,10.41,10.41,-0.0,409.7,0.0,409.7,409.7,-1.63,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174930,902.150,-191.104,56.292,-1.752,-7.071,1.480,7.29,0.00,7.29,7.28,-0.0,286.8,0.0,286.8,286.8,-1.14,-103.68,0.000,0.99999994,unknown,unknown,false
1756424174980,902.150,-191.104,56.292,-1.226,-4.950,1.036,5.10,0.00,5.10,5.10,-0.0,200.8,0.0,200.8,200.8,-0.80,-103.68,0.000,0.99999994,unknown,unknown,false
1756424175031,902.150,-191.104,56.292,-0.858,-3.465,0.725,3.57,0.00,3.57,3.57,-0.0,140.5,0.0,140.5,140.5,-0.56,-103.68,0.000,0.99999994,unknown,unknown,false
1756424175082,902.150,-191.104,56.292,-0.601,-2.425,0.508,2.50,0.00,2.50,2.50,-0.0,98.4,0.0,98.4,98.4,-0.39,-103.68,0.000,0.99999994,unknown,unknown,false
1756424175132,902.150,-191.104,56.292,-0.421,-1.698,0.355,1.75,0.00,1.75,1.75,-0.0,68.9,0.0,68.9,68.9,-0.27,-103.68,0.000,0.99999994,unknown,unknown,false
1756424175183,902.150,-191.104,56.292,-0.294,-1.188,0.249,1.22,0.00,1.22,1.22,-0.0,48.2,0.0,48.2,48.2,-0.19,-103.68,0.000,0.99999994,unknown,unknown,false
1756424175234,902.150,-191.104,56.292,-0.206,-0.832,0.174,0.86,0.00,0.86,0.86,-0.0,33.7,0.0,33.7,33.7,-0.13,-103.68,0.000,0.99999994,unknown,unknown,false
1756424175284,902.150,-191.104,56.292,-0.144,-0.582,0.122,0.60,0.00,0.60,0.60,-0.0,23.6,0.0,23.6,23.6,-0.09,-103.68,0.000,0.99999994,stall/land,unknown,false
