t_ms,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,v_h_ms,v_v_down_ms,v_tot_ms,v_forward_ms,v_side_ms,v_h_u,v_v_u,v_tot_u,v_forward_u,v_side_u,yaw_deg,pitch_deg,fwd_len_h,band,state,underwater
1756424198603,900.382,-136.071,30.948,-2.306,-9.654,-0.937,9.93,0.94,9.97,9.83,1.4,390.8,36.9,392.5,387.0,53.73,-111.34,0.000,1,unknown,glide_fwd,false
1756424198653,900.505,-136.416,31.008,-0.883,-8.801,-0.300,8.84,0.30,8.85,8.84,-0.3,348.2,11.8,348.4,348.0,-12.88,-93.61,0.000,0.99999994,unknown,glide_fwd,false
1756424198704,900.709,-136.716,31.096,0.591,-7.936,0.311,7.96,0.00,7.96,7.93,-0.6,313.3,0.0,313.3,312.4,-24.38,-81.27,0.000,1,unknown,glide_fwd,false
1756424198754,900.927,-137.006,31.183,1.702,-7.280,0.734,7.48,0.00,7.48,7.46,0.5,294.3,0.0,294.3,293.8,18.47,-80.44,0.000,1,unknown,glide_fwd,false
1756424198805,901.388,-137.565,31.366,3.929,-8.412,1.601,9.28,0.00,9.28,8.95,2.5,365.5,0.0,365.5,352.3,97.50,-80.44,0.000,1,unknown,glide_fwd,false
1756424198856,901.616,-137.842,31.468,4.103,-7.534,1.723,8.58,0.00,8.58,8.11,2.8,337.7,0.0,337.7,319.3,110.01,-80.44,0.000,0.99999994,unknown,glide_fwd,false
1756424198906,901.677,-138.209,31.503,3.235,-7.448,1.416,8.12,0.00,8.12,7.88,2.0,319.7,0.0,319.7,310.1,77.52,-80.56,0.000,0.99999994,unknown,glide_fwd,false
1756424198957,901.736,-138.576,31.537,2.615,-7.390,1.192,7.84,0.00,7.84,7.65,1.7,308.6,0.0,308.6,301.1,67.73,-83.19,0.000,1,unknown,unknown,false
1756424199007,901.736,-139.250,31.695,1.829,-9.170,1.770,9.35,0.00,9.35,9.30,1.0,368.1,0.0,368.1,366.1,38.64,-84.75,0.000,1,unknown,unknown,false
1756424199058,901.679,-139.559,31.817,0.945,-8.248,1.965,8.30,0.00,8.30,8.29,0.4,326.9,0.0,326.9,326.4,16.89,-86.42,0.000,1,unknown,unknown,false
1756424199109,901.700,-139.881,32.005,0.785,-7.684,2.488,7.72,0.00,7.72,7.70,0.7,304.1,0.0,304.1,303.0,25.94,-89.06,0.000,1,unknown,unknown,false
1756424199159,901.710,-140.538,32.359,0.606,-9.276,3.837,9.30,0.00,9.30,9.29,0.5,366.0,0.0,366.0,365.6,17.86,-89.06,0.000,0.99999994,unknown,unknown,false
1756424199210,901.715,-140.867,32.535,0.455,-8.445,3.732,8.46,0.00,8.46,8.45,0.3,333.0,0.0,333.0,332.7,12.45,-89.06,0.000,0.99999994,unknown,unknown,false
1756424199261,901.720,-141.197,32.711,0.349,-7.857,3.654,7.86,0.00,7.86,7.86,0.2,309.6,0.0,309.6,309.5,8.68,-89.06,0.000,1,unknown,unknown,false
1756424199311,901.733,-141.543,32.877,0.323,-7.562,3.545,7.57,0.00,7.57,7.57,0.2,298.0,0.0,298.0,297.9,7.83,-89.06,0.000,0.99999994,unknown,unknown,false
1756424199362,901.857,-142.324,32.922,0.958,-9.921,2.745,9.97,0.00,9.97,9.94,0.8,392.4,0.0,392.4,391.1,31.28,-89.06,0.000,0.99999994,unknown,unknown,false
1756424199412,901.863,-142.696,32.950,0.708,-9.153,2.092,9.18,0.00,9.18,9.16,0.6,361.4,0.0,361.4,360.8,21.95,-89.06,0.000,1,unknown,unknown,false
1756424199463,901.870,-143.068,32.979,0.534,-8.597,1.632,8.61,0.00,8.61,8.60,0.4,339.1,0.0,339.1,338.7,16.88,-89.30,0.000,1,unknown,unknown,false
1756424199514,901.870,-143.441,33.004,0.378,-8.230,1.292,8.24,0.00,8.24,8.20,0.8,324.4,0.0,324.4,322.7,33.23,-93.25,0.000,0.99999994,unknown,unknown,false
1756424199564,901.736,-144.155,33.077,-0.529,-9.998,1.339,10.01,0.00,10.01,9.98,0.7,394.2,0.0,394.2,393.1,29.51,-97.32,0.000,1,unknown,unknown,false
1756424199615,901.667,-144.511,33.168,-0.781,-9.108,1.475,9.14,0.00,9.14,9.06,1.2,359.9,0.0,359.9,356.6,48.16,-102.59,0.000,1,unknown,unknown,false
1756424199665,901.555,-144.868,33.172,-1.208,-8.488,1.060,8.57,0.00,8.57,8.48,1.3,337.5,0.0,337.5,333.9,49.56,-106.55,0.000,1,unknown,unknown,false
1756424199716,901.421,-145.219,33.028,-1.642,-8.026,-0.115,8.19,0.12,8.19,8.08,1.4,322.5,4.5,322.6,318.1,53.44,-111.10,0.000,1,unknown,unknown,false
1756424199767,900.965,-145.829,32.415,-3.854,-9.238,-3.712,10.01,3.71,10.68,10.00,0.4,394.1,146.2,420.3,393.7,17.36,-115.17,0.000,1,forward,unknown,false
1756424199817,900.675,-146.085,31.968,-4.417,-7.980,-5.251,9.12,5.25,10.52,9.12,0.2,359.1,206.7,414.3,359.0,6.22,-119.96,0.000,1,unknown,unknown,false
1756424199868,900.370,-146.335,31.490,-4.892,-7.063,-6.500,8.59,6.50,10.77,8.59,-0.3,338.3,255.9,424.2,338.0,-12.48,-122.59,0.000,1,unknown,unknown,false
1756424199918,899.791,-146.839,30.395,-6.871,-7.942,-11.062,10.50,11.06,15.25,10.50,-0.3,413.5,435.5,600.5,413.3,-10.44,-129.42,0.000,1,unknown,unknown,false
1756424199969,899.468,-147.072,29.801,-6.721,-6.939,-11.262,9.66,11.26,14.84,9.66,0.3,380.3,443.4,584.2,380.2,10.37,-135.65,0.000,1,unknown,unknown,false
1756424200020,899.092,-147.283,29.227,-6.934,-6.112,-11.289,9.24,11.29,14.59,9.24,0.3,363.9,444.4,574.4,363.7,11.64,-140.44,0.000,0.99999994,unknown,unknown,false
1756424200070,898.648,-147.478,28.843,-7.485,-5.430,-10.173,9.25,10.17,13.75,9.25,-0.1,364.1,400.5,541.3,364.0,-3.13,-143.55,0.000,1,unknown,unknown,false
1756424200121,898.146,-147.841,28.427,-8.219,-5.958,-9.595,10.15,9.59,13.97,10.15,0.2,399.7,377.7,549.9,399.6,7.31,-145.11,0.000,0.99999994,unknown,falling,false
1756424200171,897.893,-148.017,28.216,-7.254,-5.213,-7.967,8.93,7.97,11.97,8.93,0.1,351.7,313.7,471.2,351.6,5.69,-145.23,0.000,1,unknown,falling,false
1756424200222,897.640,-148.192,28.005,-6.575,-4.688,-6.824,8.08,6.82,10.57,8.07,0.1,317.9,268.7,416.2,317.9,3.98,-145.23,0.000,1,unknown,falling,false
1756424200273,897.387,-148.368,27.794,-6.100,-4.321,-6.025,7.48,6.03,9.60,7.48,0.1,294.3,237.2,378.0,294.3,2.78,-145.23,0.000,0.99999994,unknown,falling,false
1756424200323,896.880,-148.720,27.372,-7.276,-5.111,-6.722,8.89,6.72,11.15,8.89,0.0,350.1,264.7,438.9,350.1,1.94,-145.23,0.000,1,unknown,falling,false
1756424200374,896.581,-148.891,27.277,-6.867,-4.594,-5.273,8.26,5.27,9.80,8.26,-0.1,325.3,207.6,385.9,325.2,-5.63,-145.23,0.000,1,unknown,falling,false
1756424200425,896.284,-149.093,27.176,-6.571,-4.416,-4.288,7.92,4.29,9.00,7.92,-0.1,311.7,168.8,354.5,311.7,-4.74,-145.23,0.000,0.99999994,unknown,falling,false
1756424200475,895.989,-149.296,27.067,-6.337,-4.287,-3.644,7.65,3.64,8.47,7.65,-0.1,301.2,143.4,333.6,301.2,-3.64,-145.23,0.000,1,neutral,falling,false
1756424200526,895.405,-149.701,26.838,-7.873,-5.387,-3.900,9.54,3.90,10.31,9.54,-0.1,375.6,153.5,405.8,375.6,-2.58,-145.23,0.000,1,forward,falling,false
1756424200577,895.113,-149.904,26.723,-7.242,-4.972,-3.410,8.78,3.41,9.42,8.78,-0.0,345.9,134.3,371.0,345.9,-1.82,-145.23,0.000,1,forward,falling,false
1756424200628,894.822,-150.106,26.608,-6.801,-4.682,-3.068,8.26,3.07,8.81,8.26,-0.0,325.1,120.8,346.8,325.1,-1.27,-145.23,0.000,1,neutral,falling,false
1756424200678,894.232,-150.512,26.398,-8.251,-5.674,-3.392,10.01,3.39,10.57,10.01,-0.0,394.2,133.6,416.2,394.2,-1.77,-145.23,0.000,1,forward,falling,false
1756424200729,893.935,-150.717,26.303,-7.540,-5.196,-2.941,9.16,2.94,9.62,9.16,-0.0,360.5,115.8,378.7,360.5,-1.28,-145.23,0.000,1,forward,falling,false
1756424200779,893.638,-150.923,26.207,-7.036,-4.857,-2.625,8.55,2.62,8.94,8.55,-0.0,336.6,103.3,352.1,336.6,-0.92,-145.23,0.000,1,forward,falling,false
1756424200830,893.342,-151.129,26.111,-6.683,-4.620,-2.406,8.12,2.41,8.47,8.12,-0.0,319.8,94.7,333.6,319.8,-0.65,-145.23,0.000,0.99999994,neutral,falling,false
1756424200881,892.749,-151.540,25.919,-8.187,-5.670,-2.821,9.96,2.82,10.35,9.96,-0.0,392.1,111.1,407.5,392.1,-0.45,-145.23,0.000,1,forward,falling,false
1756424200931,892.414,-151.762,25.751,-7.719,-5.287,-2.975,9.36,2.97,9.82,9.35,-0.2,368.3,117.1,386.5,368.3,-6.15,-144.63,0.000,1,forward,falling,false
1756424200982,892.122,-151.974,25.676,-7.135,-4.958,-2.527,8.69,2.53,9.05,8.69,-0.2,342.1,99.5,356.2,341.9,-9.16,-143.67,0.000,1,forward,falling,false
1756424201032,891.825,-152.195,25.623,-6.755,-4.776,-2.083,8.27,2.08,8.53,8.26,-0.4,325.7,82.0,335.9,325.4,-14.90,-142.11,0.000,1,neutral,falling,false
1756424201083,891.247,-152.655,25.517,-8.149,-6.069,-2.087,10.16,2.09,10.37,10.15,-0.4,400.0,82.2,408.4,399.7,-15.13,-141.16,0.000,1,forward,falling,false
1756424201133,890.959,-152.887,25.463,-7.413,-5.624,-1.777,9.31,1.78,9.47,9.30,-0.3,366.3,69.9,373.0,366.1,-12.12,-140.92,0.000,1,forward,falling,false
1756424201184,890.678,-153.126,25.410,-6.858,-5.357,-1.559,8.70,1.56,8.84,8.68,-0.6,342.6,61.4,348.1,341.9,-22.25,-138.28,0.000,1,unknown,falling,false
1756424201235,890.405,-153.376,25.357,-6.418,-5.229,-1.407,8.28,1.41,8.40,8.24,-0.8,325.9,55.4,330.6,324.3,-32.83,-135.05,0.000,1,unknown,falling,false
1756424201285,889.897,-153.912,25.251,-7.503,-6.833,-1.614,10.15,1.61,10.28,10.09,-1.0,399.5,63.6,404.5,397.4,-40.79,-131.82,0.000,0.99999994,unknown,falling,false
1756424201336,889.658,-154.197,25.216,-6.672,-6.473,-1.335,9.30,1.33,9.39,9.22,-1.2,366.0,52.5,369.7,363.1,-45.64,-128.70,0.000,1,unknown,glide_fwd,false
1756424201387,889.429,-154.490,25.182,-6.023,-6.270,-1.136,8.69,1.14,8.77,8.64,-0.9,342.3,44.7,345.2,340.3,-37.10,-127.62,0.000,1,unknown,glide_fwd,false
1756424201437,889.203,-154.785,25.147,-5.559,-6.139,-1.006,8.28,1.01,8.34,8.25,-0.7,326.0,39.6,328.4,325.0,-26.48,-127.50,0.000,1,unknown,glide_fwd,false
1756424201488,888.752,-155.375,25.071,-6.554,-7.782,-1.149,10.17,1.15,10.24,10.16,-0.5,400.6,45.3,403.1,400.0,-20.68,-127.14,0.000,1,unknown,glide_fwd,false
1756424201538,888.528,-155.671,25.033,-5.921,-7.207,-1.028,9.33,1.03,9.38,9.32,-0.4,367.2,40.5,369.4,366.9,-14.48,-127.14,0.000,1,unknown,glide_fwd,false
1756424201589,888.303,-155.967,24.996,-5.474,-6.800,-0.943,8.73,0.94,8.78,8.73,-0.3,343.7,37.1,345.7,343.5,-10.14,-127.14,0.000,1,unknown,glide_fwd,false
1756424201640,887.854,-156.560,24.929,-6.498,-8.275,-1.056,10.52,1.06,10.57,10.52,-0.2,414.2,41.6,416.3,414.2,-7.19,-127.14,0.000,1,unknown,glide_fwd,false
1756424201690,887.629,-156.857,24.900,-5.876,-7.544,-0.911,9.56,0.91,9.61,9.56,-0.1,376.5,35.9,378.2,376.4,-5.05,-127.14,0.000,1,unknown,glide_fwd,false
1756424201741,887.404,-157.153,24.870,-5.452,-7.048,-0.815,8.91,0.81,8.95,8.91,-0.1,350.8,32.1,352.3,350.8,-3.53,-127.14,0.000,1,unknown,glide_fwd,false
1756424201791,887.180,-157.450,24.840,-5.148,-6.692,-0.750,8.44,0.75,8.48,8.44,-0.1,332.4,29.5,333.7,332.4,-2.48,-127.14,0.000,0.99999994,unknown,glide_fwd,false
1756424201842,886.707,-158.046,24.722,-6.405,-8.218,-1.227,10.42,1.23,10.49,10.42,-0.0,410.2,48.3,413.0,410.2,-1.37,-127.74,0.000,1,unknown,glide_fwd,false
1756424201893,886.476,-158.335,24.675,-5.854,-7.469,-1.136,9.49,1.14,9.56,9.49,0.1,373.6,44.7,376.3,373.6,4.02,-128.70,0.000,1,unknown,glide_fwd,false
1756424201943,886.245,-158.624,24.628,-5.470,-6.943,-1.073,8.84,1.07,8.90,8.84,0.1,348.0,42.3,350.5,348.0,3.55,-128.82,0.000,1,unknown,glide_fwd,false
1756424201994,886.012,-158.913,24.583,-5.211,-6.569,-1.018,8.39,1.02,8.45,8.38,0.1,330.1,40.1,332.5,330.1,3.68,-129.06,0.000,0.99999994,unknown,glide_fwd,false
1756424202044,885.544,-159.488,24.493,-6.417,-8.011,-1.247,10.26,1.25,10.34,10.26,0.1,404.1,49.1,407.1,404.1,2.58,-129.06,0.000,0.99999994,unknown,glide_fwd,false
1756424202095,885.311,-159.776,24.447,-5.877,-7.314,-1.142,9.38,1.14,9.45,9.38,0.0,369.4,45.0,372.1,369.4,1.80,-129.06,0.000,1,unknown,glide_fwd,false
1756424202146,885.077,-160.064,24.402,-5.498,-6.826,-1.068,8.76,1.07,8.83,8.76,0.0,345.1,42.0,347.6,345.1,1.25,-129.06,0.000,1,unknown,glide_fwd,false
1756424202196,884.610,-160.639,24.311,-6.618,-8.190,-1.285,10.53,1.28,10.61,10.53,0.0,414.5,50.6,417.6,414.5,0.88,-129.06,0.000,1,unknown,glide_fwd,false
1756424202247,884.378,-160.926,24.253,-6.010,-7.431,-1.246,9.56,1.25,9.64,9.56,0.0,376.3,49.0,379.4,376.3,0.62,-129.06,0.000,1,unknown,glide_fwd,false
1756424202297,884.114,-161.217,24.170,-5.768,-6.929,-1.364,9.02,1.36,9.12,9.01,-0.1,354.9,53.7,359.0,354.9,-4.44,-129.06,0.000,1,unknown,glide_fwd,false
1756424202348,883.881,-161.504,24.118,-5.420,-6.553,-1.264,8.50,1.26,8.60,8.50,-0.1,334.8,49.8,338.5,334.8,-3.11,-129.06,0.000,1,unknown,glide_fwd,false
1756424202399,883.648,-161.791,24.066,-5.175,-6.289,-1.194,8.14,1.19,8.23,8.14,-0.1,320.6,47.0,324.1,320.6,-2.18,-129.06,0.000,1,unknown,glide_fwd,false
1756424202449,883.182,-162.366,23.961,-6.373,-7.791,-1.453,10.07,1.45,10.17,10.07,-0.0,396.3,57.2,400.4,396.3,-1.53,-129.06,0.000,1,unknown,glide_fwd,false
1756424202500,882.950,-162.653,23.909,-5.843,-7.157,-1.327,9.24,1.33,9.33,9.24,-0.0,363.8,52.2,367.5,363.8,-1.07,-129.06,0.000,1,unknown,glide_fwd,false
1756424202551,882.717,-162.940,23.857,-5.471,-6.711,-1.239,8.66,1.24,8.75,8.66,-0.0,340.9,48.8,344.3,340.9,-0.75,-129.06,0.000,1,unknown,glide_fwd,false
1756424202601,882.251,-163.514,23.752,-6.592,-8.102,-1.487,10.45,1.49,10.55,10.45,-0.0,411.2,58.5,415.4,411.2,-0.52,-129.06,0.000,1,unknown,glide_fwd,false
1756424202653,882.019,-163.800,23.691,-5.968,-7.339,-1.400,9.46,1.40,9.56,9.46,-0.0,372.4,55.1,376.5,372.4,-0.37,-129.06,0.000,1,unknown,glide_fwd,false
1756424202703,881.786,-164.086,23.629,-5.547,-6.825,-1.345,8.80,1.35,8.90,8.80,-0.0,346.3,53.0,350.3,346.3,-0.26,-129.06,0.000,1,unknown,glide_fwd,false
1756424202754,881.554,-164.372,23.567,-5.259,-6.472,-1.309,8.34,1.31,8.44,8.34,-0.0,328.3,51.5,332.3,328.3,-0.19,-129.06,0.000,1,unknown,glide_fwd,false
1756424202805,881.090,-164.943,23.444,-6.432,-7.920,-1.646,10.20,1.65,10.33,10.20,-0.0,401.7,64.8,406.9,401.7,-0.14,-129.06,0.000,1,unknown,glide_fwd,false
1756424202855,880.858,-165.229,23.382,-5.878,-7.240,-1.515,9.33,1.51,9.45,9.33,-0.0,367.2,59.6,372.0,367.2,-0.09,-129.06,0.000,1,unknown,glide_fwd,false
1756424202906,880.626,-165.515,23.321,-5.491,-6.764,-1.423,8.71,1.42,8.83,8.71,-0.0,343.0,56.0,347.5,343.0,-0.06,-129.06,0.000,1,unknown,glide_fwd,false
1756424202956,880.394,-165.801,23.260,-5.219,-6.430,-1.359,8.28,1.36,8.39,8.28,-0.0,326.0,53.5,330.4,326.0,-0.04,-129.06,0.000,1,unknown,glide_fwd,false
1756424203007,879.930,-166.373,23.138,-6.404,-7.891,-1.677,10.16,1.68,10.30,10.16,-0.0,400.1,66.0,405.5,400.1,-0.01,-129.06,0.000,1,unknown,glide_fwd,false
1756424203058,879.661,-166.664,23.020,-6.076,-7.248,-1.870,9.46,1.87,9.64,9.46,-0.2,372.4,73.6,379.6,372.3,-5.93,-129.06,0.000,1,forward,glide_fwd,false
1756424203108,879.431,-166.948,22.942,-5.617,-6.753,-1.772,8.78,1.77,8.96,8.78,-0.1,345.8,69.8,352.8,345.8,-4.16,-129.06,0.000,1,forward,glide_fwd,false
1756424203159,878.971,-167.515,22.786,-6.659,-8.088,-2.168,10.48,2.17,10.70,10.48,-0.1,412.5,85.4,421.2,412.4,-2.91,-129.06,0.000,1,forward,glide_fwd,false
1756424203210,878.741,-167.798,22.707,-6.025,-7.342,-1.981,9.50,1.98,9.70,9.50,-0.1,373.9,78.0,382.0,373.9,-2.05,-129.06,0.000,1,forward,glide_fwd,false
1756424203260,878.511,-168.082,22.629,-5.581,-6.820,-1.850,8.81,1.85,9.00,8.81,-0.0,346.9,72.9,354.5,346.9,-1.44,-129.06,0.000,1,forward,glide_fwd,false
1756424203311,878.281,-168.365,22.551,-5.271,-6.455,-1.759,8.33,1.76,8.52,8.33,-0.0,328.1,69.3,335.3,328.1,-1.01,-129.06,0.000,1,neutral,glide_fwd,false
1756424203361,877.821,-168.931,22.389,-6.409,-7.869,-2.187,10.15,2.19,10.38,10.15,-0.0,399.6,86.1,408.7,399.6,-0.72,-129.06,0.000,1,forward,glide_fwd,false
1756424203412,877.592,-169.214,22.306,-5.846,-7.184,-2.025,9.26,2.02,9.48,9.26,-0.0,364.7,79.7,373.3,364.7,-0.50,-129.06,0.000,1,forward,glide_fwd,false
1756424203462,877.362,-169.497,22.223,-5.461,-6.715,-1.914,8.66,1.91,8.86,8.66,-0.0,340.8,75.3,349.0,340.8,-0.37,-129.06,0.000,1,forward,glide_fwd,false
1756424203513,877.134,-169.778,22.134,-5.177,-6.369,-1.869,8.21,1.87,8.42,8.21,-0.0,323.1,73.6,331.4,323.1,-0.25,-129.06,0.000,1,neutral,glide_fwd,false
1756424203564,876.631,-170.351,21.891,-6.604,-7.856,-2.746,10.26,2.75,10.62,10.26,-0.2,404.1,108.1,418.3,404.0,-6.98,-129.06,0.000,1,forward,glide_fwd,false
1756424203614,876.404,-170.631,21.794,-5.970,-7.160,-2.497,9.32,2.50,9.65,9.32,-0.1,367.0,98.3,380.0,367.0,-4.88,-129.06,0.000,1,forward,glide_fwd,false
1756424203665,876.177,-170.911,21.698,-5.527,-6.673,-2.321,8.66,2.32,8.97,8.66,-0.1,341.1,91.4,353.1,341.1,-3.41,-129.06,0.000,1,forward,glide_fwd,false
1756424203715,875.947,-171.191,21.607,-5.231,-6.332,-2.162,8.21,2.16,8.49,8.21,-0.1,323.4,85.1,334.4,323.4,-2.82,-129.06,0.000,1,neutral,glide_fwd,false
1756424203766,875.490,-171.753,21.426,-6.373,-7.767,-2.586,10.05,2.59,10.37,10.05,-0.1,395.5,101.8,408.4,395.5,-2.15,-129.06,0.000,1,forward,glide_fwd,false
1756424203816,875.262,-172.034,21.335,-5.814,-7.103,-2.352,9.18,2.35,9.48,9.18,-0.0,361.4,92.6,373.1,361.4,-1.51,-129.06,0.000,1,forward,glide_fwd,false
1756424203867,875.034,-172.315,21.243,-5.423,-6.639,-2.190,8.57,2.19,8.85,8.57,-0.0,337.5,86.2,348.3,337.5,-1.07,-129.06,0.000,1,forward,glide_fwd,false
1756424203918,874.806,-172.596,21.152,-5.149,-6.314,-2.076,8.15,2.08,8.41,8.15,-0.0,320.8,81.7,331.0,320.8,-0.75,-129.06,0.000,1,neutral,glide_fwd,false
1756424203968,874.351,-173.157,20.962,-6.303,-7.746,-2.580,9.99,2.58,10.31,9.99,-0.0,393.2,101.6,406.1,393.2,-0.51,-129.06,0.000,1,forward,glide_fwd,false
1756424204019,874.117,-173.437,20.882,-5.798,-7.079,-2.279,9.15,2.28,9.43,9.15,-0.0,360.3,89.7,371.3,360.3,-1.63,-129.06,0.000,1,forward,glide_fwd,false
1756424204069,873.887,-173.721,20.806,-5.425,-6.638,-2.045,8.57,2.04,8.81,8.57,-0.0,337.5,80.5,347.0,337.5,-1.15,-129.06,0.000,1,forward,glide_fwd,false
1756424204120,873.426,-174.288,20.654,-6.530,-8.014,-2.331,10.34,2.33,10.60,10.34,-0.0,407.0,91.8,417.2,407.0,-0.80,-129.06,0.000,1,forward,glide_fwd,false
